Track,Artist,Album,URL,Genre,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
情歌,Fish Leong,別再為他流淚,https://open.spotify.com/track/5oL7vOxCz2eJKAX6G4Yluh,malay,0.486,0.411,-5.623,0.0374,0.747,0.0,0.342,0.364,139.914
Used To Love You,Yuna,Chapters (Deluxe),https://open.spotify.com/track/7nOtXCM1w97j4KeBRH2rPj,malay,0.621,0.461,-7.65,0.0713,0.24,0.00133,0.12,0.301,137.941
Castaway,Yuna,Rouge,https://open.spotify.com/track/19zPT36WogsfBd8HIaUnt4,malay,0.623,0.761,-6.084,0.0312,0.0223,0.000246,0.39,0.456,99.055
第一次,Michael Wong,十光年精選輯,https://open.spotify.com/track/2PXhHrVL1HkKk4fto9D8zE,malay,0.601,0.38,-8.82,0.0259,0.576,0.0,0.0858,0.247,104.748
晴天,Jay Chou,葉惠美,https://open.spotify.com/track/0F02KChKwbcQ3tk4q1YxLH,mandopop,0.547,0.567,-7.295,0.0242,0.276,0.000548,0.104,0.399,137.13
告白氣球,Jay Chou,周杰倫的床邊故事,https://open.spotify.com/track/1ivCIgrYZyE0BvItL4Z8lk,mandopop,0.59,0.572,-7.658,0.0379,0.192,0.0,0.109,0.448,179.989
遇見,Stefanie Sun,The Moment,https://open.spotify.com/track/3xJK8ywApYVEYIDhymYMC6,mandopop,0.631,0.233,-13.016,0.0329,0.841,3.24e-06,0.228,0.442,91.864
七里香,Jay Chou,七里香,https://open.spotify.com/track/3kwqNLXvsjSrIXbVsRBj8q,mandopop,0.483,0.576,-6.911,0.028,0.382,0.00011,0.278,0.49,142.132
擱淺,Jay Chou,七里香,https://open.spotify.com/track/4Rt9k4SE8dbfKzngxKJPq9,mandopop,0.497,0.49,-7.161,0.0276,0.671,0.000417,0.155,0.126,122.71
多遠都要在一起,G.E.M.,新的心跳,https://open.spotify.com/track/55d0jw269HE9pbOt5ntCo8,mandopop,0.51,0.53,-6.532,0.0312,0.319,0.0,0.102,0.136,135.726
十年,Eason Chan,黑·白·灰,https://open.spotify.com/track/25pWemriUQVrZ3yIiS2IBf,mandopop,0.6,0.468,-9.126,0.0335,0.865,3.13e-06,0.104,0.203,123.987
一路向北,Jay Chou,11月的蕭邦,https://open.spotify.com/track/31RIphTQ9y4zStkH5xRWgW,mandopop,0.456,0.617,-6.252,0.0273,0.0133,5.95e-05,0.116,0.3,133.917
小情歌,Sodagreen,小宇宙,https://open.spotify.com/track/4FhJ7YSRxATHnaRg4nGs6t,mandopop,0.527,0.522,-9.29,0.0314,0.775,0.0,0.0847,0.272,132.066
夜曲,Jay Chou,11月的蕭邦,https://open.spotify.com/track/32nainF4TXsMpuFOGCkzzM,mandopop,0.674,0.649,-5.869,0.0451,0.285,0.0585,0.226,0.6,86.985
Everlong,Foo Fighters,The Colour And The Shape,https://open.spotify.com/track/5UWwZ5lm5PKu6eKsHAGxOk,metal,0.413,0.881,-5.541,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066
Chop Suey!,System Of A Down,Toxicity,https://open.spotify.com/track/2DlHlPMa4M17kufBvI2lEN,metal,0.417,0.934,-3.908,0.119,0.000278,0.0015,0.132,0.287,127.066
Kryptonite,3 Doors Down,The Better Life,https://open.spotify.com/track/6ZOBP3NvffbU4SZcrnt1k6,metal,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.009
Enter Sandman (Remastered),Metallica,Metallica (Remastered),https://open.spotify.com/track/3VqHuw0wFlIHcIPWkhIbdQ,metal,0.566,0.834,-8.412,0.0298,0.00277,0.008,0.0625,0.621,123.296
In the End,Linkin Park,Hybrid Theory (Bonus Edition),https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,metal,0.556,0.864,-5.87,0.0584,0.00958,0.0,0.209,0.4,105.143
Break Stuff,Limp Bizkit,Significant Other,https://open.spotify.com/track/5cZqsjVs6MevCnAkasbEOX,metal,0.432,0.884,-6.659,0.13,0.0127,0.000527,0.166,0.624,108.948
Numb,Linkin Park,Meteora,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h,metal,0.496,0.863,-4.153,0.0381,0.0046,0.0,0.639,0.243,110.018
Change (In the House of Flies),Deftones,White Pony,https://open.spotify.com/track/51c94ac31swyDQj9B3Lzs3,metal,0.269,0.853,-4.647,0.0854,0.000249,0.000246,0.118,0.179,141.581
Dragula,Rob Zombie,Hellbilly Deluxe,https://open.spotify.com/track/6Nm8h73ycDG2saCnZV8poF,metal,0.591,0.963,-6.489,0.0531,8.74e-05,0.000107,0.0781,0.609,125.03
Livin' On A Prayer,Bon Jovi,Slippery When Wet,https://open.spotify.com/track/37ZJ0p5Jm13JPevGcx4SkF,metal,0.532,0.887,-3.757,0.0335,0.0778,0.000214,0.294,0.795,122.511
Just Pretend,Bad Omens,THE DEATH OF PEACE OF MIND,https://open.spotify.com/track/1H4Y9uW4N0LsxJUz0VnaPJ,metalcore,0.457,0.834,-4.674,0.0817,0.00252,0.00125,0.1,0.201,140.032
THE DEATH OF PEACE OF MIND,Bad Omens,THE DEATH OF PEACE OF MIND,https://open.spotify.com/track/6tRneEcItwpSxBtqgem5Dr,metalcore,0.469,0.713,-5.619,0.0461,0.0869,0.000188,0.129,0.267,154.994
Can You Feel My Heart,Bring Me The Horizon,Sempiternal (Expanded Edition),https://open.spotify.com/track/0WSa1sucoNRcEeULlZVQXj,metalcore,0.15,0.859,-2.827,0.0595,0.00201,0.194,0.387,0.354,170.527
Like A Villain,Bad Omens,THE DEATH OF PEACE OF MIND,https://open.spotify.com/track/0xoyUiHhxVH4gwb0CRgNmg,metalcore,0.456,0.915,-4.508,0.206,0.000696,9.95e-05,0.428,0.403,154.946
Throne,Bring Me The Horizon,That's The Spirit,https://open.spotify.com/track/0M3adYbGtyRHACP86dey1H,metalcore,0.426,0.888,-3.72,0.0987,0.000455,0.0,0.306,0.387,144.111
Another Life,Motionless In White,Disguise,https://open.spotify.com/track/0YZEYxd1oiqZRFhnnmTKKi,metalcore,0.39,0.939,-3.828,0.0787,5.08e-05,0.0,0.0968,0.495,161.997
DArkSide,Bring Me The Horizon,DArkSide,https://open.spotify.com/track/19vHgVS1aukRiQWhTqfKnE,metalcore,0.387,0.94,-3.018,0.146,0.000352,3.18e-06,0.628,0.456,167.91
LosT,Bring Me The Horizon,LosT,https://open.spotify.com/track/5BgnL6gHauuvxe4Ok6W1aC,metalcore,0.396,0.939,-3.155,0.227,0.000285,0.0,0.212,0.39,185.081
Kingslayer (feat. BABYMETAL),Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,https://open.spotify.com/track/7CAbF0By0Fpnbiu6Xn5ZF7,metalcore,0.434,0.929,-2.749,0.147,0.000207,0.00109,0.0916,0.428,92.541
The Downfall Of Us All,A Day To Remember,Homesick,https://open.spotify.com/track/1KHKeIouP04dDtl0EetgED,metalcore,0.588,0.881,-4.62,0.0666,0.000252,0.0,0.326,0.709,129.947
Lose My Mind,Jamie Jones,Lose My Mind,https://open.spotify.com/track/5cJZzpcqdwkUvD2f88wcgS,minimal-techno,0.646,0.898,-6.27,0.0358,0.00119,0.0406,0.189,0.62,124.002
I Want You,Butch,I Want You,https://open.spotify.com/track/5UM6P3y6794GYNOzZvj2zh,minimal-techno,0.732,0.88,-5.836,0.101,0.00407,0.00929,0.0635,0.863,125.019
Transmission - Joris Voorn Remix,Eelke Kleijn,Transmission (Joris Voorn Remix),https://open.spotify.com/track/6ziqWx82jgkQYhyIALoraH,minimal-techno,0.711,0.838,-7.985,0.0423,0.292,0.927,0.146,0.223,124.002
Fantasia on a Theme,Township Rebellion,Fantasia on a Theme,https://open.spotify.com/track/2N0izBSvWJStxRT7HLwsuc,minimal-techno,0.628,0.778,-8.301,0.0403,0.00458,0.804,0.104,0.368,124.006
Got Time For Me (with Channel Tres),Jamie Jones,Got Time For Me (with Channel Tres),https://open.spotify.com/track/3YQNUCe3btF2wUQpzfaodu,minimal-techno,0.734,0.726,-10.126,0.0946,0.291,0.00153,0.11,0.296,122.025
Turning Away - Parra for Cuva Remix,Monolink,Turning Away (Parra for Cuva Remix),https://open.spotify.com/track/02JRU5lHhypYRUKlF4mw8o,minimal-techno,0.81,0.688,-9.082,0.0382,0.0844,0.52,0.0836,0.1,117.015
All Night Alone - Chris Lake Edit,Josement,All Night Alone (Chris Lake Edit),https://open.spotify.com/track/49tMnLt1iXNT6QBOsepFyg,minimal-techno,0.804,0.857,-6.814,0.118,0.0534,0.824,0.086,0.848,126.001
Father Ocean - Ben Böhmer Remix Edit,Monolink,Father Ocean,https://open.spotify.com/track/4oWDaJpusSH1lqIQQkEHsS,minimal-techno,0.609,0.74,-11.046,0.0342,0.396,0.749,0.113,0.0391,122.008
Gravity,Boris Brejcha,Gravity,https://open.spotify.com/track/1eV81a6H4xDdpi8r2C4tQT,minimal-techno,0.783,0.616,-11.131,0.0691,0.00149,0.769,0.117,0.0734,125.023
Adriana Said,Township Rebellion,Expand Now / Adriana Said,https://open.spotify.com/track/2FU1K1CJuuZ0xYix7vFOg9,minimal-techno,0.694,0.919,-6.242,0.0563,0.0012,0.81,0.0565,0.301,128.01
Tuyo (Narcos Theme) [Extended Version] - A Netflix Original Series Soundtrack,Rodrigo Amarante,Tuyo (Narcos Theme) [Extended Version] [A Netflix Original Series Soundtrack],https://open.spotify.com/track/6g2BiiVQqY5v1S4HIrM54F,mpb,0.765,0.497,-7.806,0.0402,0.492,0.366,0.143,0.457,112.195
The Girl From Ipanema,Antônio Carlos Jobim,Sinatra/Jobim: The Complete Reprise Recordings,https://open.spotify.com/track/5N6pQ2vYtd3Rb9w7LC8PZ9,mpb,0.541,0.321,-14.418,0.0329,0.714,0.00345,0.101,0.549,133.531
Tuyo (Narcos Theme) - A Netflix Original Series Soundtrack,Rodrigo Amarante,Tuyo (Narcos Theme) [A Netflix Original Series Soundtrack],https://open.spotify.com/track/6Dc2tCivms1s2X9myWe4ni,mpb,0.72,0.422,-13.338,0.069,0.474,0.0847,0.155,0.546,112.219
Águas De Março,Elis Regina,Elis & Tom,https://open.spotify.com/track/15ouqiBsgL12olEwP3COsH,mpb,0.654,0.393,-13.392,0.129,0.865,2.97e-06,0.123,0.533,143.801
El Gato Que Está Triste y Azul - Un Gato Nel Blu,Roberto Carlos,30 Grandes Canciones,https://open.spotify.com/track/3SrnZHhXpgtvHerbxEDOWW,mpb,0.447,0.457,-10.969,0.0331,0.675,0.0,0.339,0.59,112.918
Drinking Water (Aqua de Beber),Antônio Carlos Jobim,Sinatra/Jobim: The Complete Reprise Recordings,https://open.spotify.com/track/0d7rAcuh3djewMUKGxyVG8,mpb,0.66,0.557,-10.925,0.029,0.702,0.0412,0.122,0.62,125.463
Amigo,Roberto Carlos,Inolvidables,https://open.spotify.com/track/4CKIoO64EM5M37TkshbaQE,mpb,0.613,0.489,-13.509,0.0503,0.259,0.0,0.0696,0.898,145.278
Wave,Antônio Carlos Jobim,Wave,https://open.spotify.com/track/2hXBS8q9rGMovfG1S8FB4F,mpb,0.552,0.314,-20.681,0.0337,0.831,0.831,0.0861,0.873,144.921
Change Partners,Antônio Carlos Jobim,Sinatra/Jobim: The Complete Reprise Recordings,https://open.spotify.com/track/5LMDR9OJOVfRAB99Vr96zn,mpb,0.454,0.319,-14.334,0.0337,0.7,0.00196,0.32,0.308,132.336
Cama y Mesa - Cama e Mesa,Roberto Carlos,Pra Sempre Em Espanhol - Vol. 2,https://open.spotify.com/track/426kUsOMW5p2VWEVNu5BxF,mpb,0.693,0.577,-7.63,0.0322,0.65,0.0,0.0864,0.791,120.815
River Flows In You,Yiruma,First Love (The Original & the Very First Recording),https://open.spotify.com/track/2agBDIr9MYDUducQPC1sFU,new-age,0.315,0.22,-21.343,0.0514,0.987,0.943,0.0802,0.116,145.195
fields of forever - sleep rework,Chad Lawson,fields of forever (sleep rework),https://open.spotify.com/track/1g3qZv1GGqwMBrXzogTpTx,new-age,0.663,0.0132,-33.243,0.046,0.995,0.953,0.0887,0.327,120.107
So This Is Love,Emile Pandolfi,So This Is Love,https://open.spotify.com/track/0gsBQy8Q0eWlR67xDmoWFw,new-age,0.279,0.234,-17.515,0.0396,0.975,0.871,0.0908,0.24,163.883
Kiss The Rain,Yiruma,From The Yellow Room (The Original & the Very First Recording),https://open.spotify.com/track/7vd1j4IDTU0koES9M8dvBQ,new-age,0.56,0.0519,-22.616,0.0423,0.99,0.905,0.117,0.182,132.691
A Thousand Years (Piano Version),Laura Sullivan,A Thousand Years (Piano Version),https://open.spotify.com/track/6IQBnoeLPehnJaE6sKMhVs,new-age,0.316,0.0831,-25.582,0.0427,0.989,0.929,0.161,0.276,148.688
Once Upon a December (from Anastasia),Emile Pandolfi,Believe,https://open.spotify.com/track/2PCTrOWob0vs0io6pfGOYS,new-age,0.239,0.173,-19.353,0.0362,0.981,0.929,0.16,0.131,72.718
We Contain Multitudes — piano reworks,Yiruma,We Contain Multitudes — piano reworks,https://open.spotify.com/track/1rpF77jsLBMG2QjCuhe0Sr,new-age,0.417,0.0287,-25.066,0.0714,0.994,0.889,0.079,0.285,143.262
One Man's Dream,Yanni,The Essential Yanni,https://open.spotify.com/track/53Lfqp8F0KCInwcFjabMJB,new-age,0.363,0.115,-20.386,0.0352,0.984,0.975,0.135,0.188,122.598
Sweet Nothing - Piano Version,Laura Sullivan,Love Songs Solo Piano Covers,https://open.spotify.com/track/6WHnRUP50lknLlJBD75SdV,new-age,0.402,0.2,-21.949,0.0379,0.979,0.898,0.132,0.299,167.558
Love Story - Taylor's Version on Piano,Laura Sullivan,Love Songs Solo Piano Covers,https://open.spotify.com/track/7aXZXWdW0mhBZxJed1PImP,new-age,0.425,0.23,-24.306,0.0471,0.988,0.919,0.0966,0.463,119.871
Only Time,Enya,A Day Without Rain,https://open.spotify.com/track/6FLwmdmW77N1Pxb1aWsZmO,opera,0.418,0.249,-13.744,0.0301,0.841,0.661,0.112,0.213,82.803
The Arts and the Hours,Jean-Philippe Rameau,"Rameau, Ólafsson: The Arts and the Hours",https://open.spotify.com/track/1G3QPQkoXvpChjNUhd6Tfs,opera,0.415,0.026,-36.7,0.0496,0.995,0.938,0.107,0.268,136.191
Caribbean Blue,Enya,Shepherd Moons,https://open.spotify.com/track/31TAub5WKWEsVTJcdksxq7,opera,0.386,0.319,-16.512,0.0332,0.776,0.965,0.106,0.661,157.614
You Raise Me Up,Josh Groban,Closer,https://open.spotify.com/track/4TbNLKRLKlxZDlS0pu7Lsy,opera,0.25,0.136,-12.162,0.037,0.673,0.000157,0.107,0.0981,118.086
A Day Without Rain,Enya,A Day Without Rain,https://open.spotify.com/track/0y6DSMwFO6cLKN1XB85cGV,opera,0.23,0.159,-16.315,0.0323,0.907,0.924,0.102,0.039,70.614
Con te partirò,Andrea Bocelli,Bocelli (Remastered),https://open.spotify.com/track/7zrpoAJte9o12TzawqgdD0,opera,0.241,0.367,-7.95,0.0311,0.844,0.00279,0.0873,0.302,135.267
Watermark,Enya,Watermark,https://open.spotify.com/track/2m8MwTvNHBYIqieOoQeyuY,opera,0.303,0.0861,-20.265,0.0336,0.969,0.946,0.109,0.0401,135.452
May It Be,Enya,The Very Best of Enya (Deluxe Edition),https://open.spotify.com/track/0zvv76DEro0MMox8eLbK7D,opera,0.151,0.172,-17.018,0.0383,0.981,0.0238,0.133,0.103,81.397
Woman in Love,Barbra Streisand,Guilty,https://open.spotify.com/track/1pTGc8pwyo6xtgXBKCBcFn,opera,0.469,0.278,-16.311,0.028,0.248,0.000126,0.133,0.331,169.735
Carmen Suite No. 1 (Arr. E. Guiraud): IV. Séguedille,Georges Bizet,Bizet: Carmen & L'arlésienne Suites,https://open.spotify.com/track/6IuHbYWV49tArCbHBgMHl7,opera,0.248,0.00674,-36.547,0.0417,0.952,0.271,0.155,0.185,176.236
Envolver,Anitta,Envolver,https://open.spotify.com/track/3IAfUEeaXRX9s9UdKOJrFI,pagode,0.812,0.736,-5.421,0.0833,0.152,0.00254,0.0914,0.396,91.993
Downtown,Anitta,Downtown,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,pagode,0.775,0.679,-4.985,0.135,0.18,7.26e-05,0.068,0.619,166.008
Envolver,Anitta,Versions of Me,https://open.spotify.com/track/3FkeNbs9Zeiqkr3WkbOiGp,pagode,0.812,0.736,-5.421,0.0833,0.152,0.00254,0.0914,0.396,91.993
Bang,Anitta,Anos 2000,https://open.spotify.com/track/19RmMXMsYNc61jixWpI3qX,pagode,0.895,0.847,-4.005,0.0414,0.18,0.0191,0.0679,0.805,104.997
Combatchy,Anitta,Só as Brabas,https://open.spotify.com/track/55dmLMokqqSEePYSuYXxsJ,pagode,0.826,0.73,-3.032,0.081,0.383,0.000373,0.0198,0.606,150.134
Ai papai,Anitta,Verão Logo Ali,https://open.spotify.com/track/10izDHvLhoYRpeu246N2DL,pagode,0.73,0.966,-1.794,0.0619,0.081,7.93e-05,0.0946,0.891,168.091
Que rabão,Anitta,Verão Logo Ali,https://open.spotify.com/track/0AFsS9YK6BWtrncoB2jXC0,pagode,0.874,0.654,-5.529,0.309,0.197,0.0,0.182,0.642,150.016
Downtown,Anitta,Viva Lo Latino,https://open.spotify.com/track/4UcaHN70rjxVdMAsLplXVu,pagode,0.775,0.679,-4.985,0.135,0.179,7.05e-05,0.068,0.619,166.004
Macetar,Anitta,Latin Pop Women,https://open.spotify.com/track/73hLP8xvshQoTKrpCWk8ch,pagode,0.851,0.619,-4.106,0.103,0.561,0.0,0.0623,0.6,129.943
Que rabão,Anitta,As Mais Brabas do Trap,https://open.spotify.com/track/2KA137iMZ6tRPy6aoabisV,pagode,0.874,0.654,-5.529,0.309,0.197,0.0,0.182,0.642,150.016
Cupid Shuffle,Cupid,Time for a Change,https://open.spotify.com/track/07Tx168RSsUS1HqkDIOZbH,party,0.785,0.582,-4.877,0.237,0.191,0.0,0.2,0.861,71.774
Casper Cha-Cha Slide (Live Platinum Band),Casper & Col'ta,The Slide Album,https://open.spotify.com/track/0AaEbPXWdeiW6MbW80Eibj,party,0.978,0.71,-5.131,0.214,0.00145,0.000135,0.298,0.455,122.02
Wir brauchen Stimmung - Dawson & Creek Remix,Harris & Ford,Faschingshits,https://open.spotify.com/track/6FnbY9JdMpG8000FxCbXVQ,party,0.732,0.948,-2.618,0.3,0.00655,0.000479,0.628,0.289,128.013
Wir brauchen Stimmung - Dawson & Creek Remix,Harris & Ford,Workout Music 2024,https://open.spotify.com/track/2jEd1vaVUMHTvqILkkYQKC,party,0.732,0.948,-2.618,0.3,0.00655,0.000479,0.628,0.289,128.013
Wir brauchen Stimmung - Dawson & Creek Remix,Harris & Ford,Karneval 2024,https://open.spotify.com/track/0pwYiNejTkXpsmcMEUlRNZ,party,0.732,0.948,-2.618,0.3,0.00655,0.000479,0.628,0.289,128.013
Wir brauchen Stimmung - Dawson & Creek Remix,Harris & Ford,Faschingslieder 2023,https://open.spotify.com/track/31wBPZLCx1ClW4dlPkBEKw,party,0.732,0.948,-2.618,0.3,0.00655,0.000479,0.628,0.289,128.013
Tick Tack - Extended Mix,Harris & Ford,Landjugend Hits,https://open.spotify.com/track/5uaKFcdRf7baYjAy5wikgs,party,0.833,0.69,-4.113,0.0868,0.075,0.0,0.0427,0.339,127.987
Tick Tack - Extended Mix,Harris & Ford,Faschingshits,https://open.spotify.com/track/3MxSbrKo8mbOGlz7OVRxtC,party,0.833,0.69,-4.113,0.0868,0.075,0.0,0.0427,0.339,127.987
Wir brauchen Stimmung - Dawson & Creek Remix,Harris & Ford,Aprés Ski Party Mix,https://open.spotify.com/track/26FGpKrxQeU1Tg9qfNKPdI,party,0.732,0.948,-2.618,0.3,0.00655,0.000479,0.628,0.289,128.013
Tick Tack - Extended Mix,Harris & Ford,Workout Music 2024,https://open.spotify.com/track/6RMWquaiJHKVnd4eYcmMbM,party,0.833,0.69,-4.113,0.0868,0.075,0.0,0.0427,0.339,127.987
I Ain't Worried,OneRepublic,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",https://open.spotify.com/track/4h9wh7iOZ0GGn8QVp4RAOB,piano,0.704,0.797,-5.927,0.0475,0.0826,0.000745,0.0546,0.825,139.994
Somewhere Only We Know,Keane,Hopes And Fears,https://open.spotify.com/track/0ll8uFnc0nANY35E0Lfxvg,piano,0.453,0.655,-4.22,0.0259,0.0794,7.61e-06,0.0849,0.368,172.012
"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,Honky Chateau,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY,piano,0.601,0.532,-9.119,0.0286,0.432,6.25e-06,0.0925,0.341,136.571
I'm Still Standing,Elton John,Too Low For Zero,https://open.spotify.com/track/1jDJFeK9x3OZboIAHsY9k2,piano,0.504,0.904,-6.863,0.179,0.356,0.121,0.14,0.772,176.808
Counting Stars,OneRepublic,Native,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1,piano,0.664,0.705,-4.972,0.0382,0.0654,0.0,0.118,0.477,122.016
How to Save a Life,The Fray,How To Save A Life,https://open.spotify.com/track/5fVZC9GiM4e8vu99W0Xf6J,piano,0.64,0.743,-4.08,0.0379,0.269,0.0,0.101,0.361,122.035
Uptown Girl,Billy Joel,An Innocent Man,https://open.spotify.com/track/5zA8vzDGqPl2AzZkEYQGKh,piano,0.701,0.944,-2.986,0.0455,0.0755,0.0,0.601,0.792,128.993
Running Up That Hill (A Deal With God),Kate Bush,Hounds Of Love,https://open.spotify.com/track/1PtQJZVZIdWIYdARpZRDFO,piano,0.629,0.545,-13.123,0.0546,0.719,0.00308,0.0604,0.194,108.376
Vienna,Billy Joel,The Stranger (Legacy Edition),https://open.spotify.com/track/4U45aEWtQhrm8A5mxPaFZ7,piano,0.532,0.495,-6.662,0.0343,0.659,0.0,0.0754,0.308,124.936
Counting Stars,OneRepublic,Native,https://open.spotify.com/track/6sy3LkhNFjJWlaeSMNwQ62,piano,0.664,0.705,-4.972,0.0382,0.0654,0.0,0.115,0.477,122.017
Paint The Town Red,Doja Cat,Paint The Town Red,https://open.spotify.com/track/2IGMVunIBsBLtEQyoI1Mu7,pop,0.868,0.538,-8.603,0.174,0.269,3.34e-06,0.0901,0.732,99.968
Cruel Summer,Taylor Swift,Lover,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr,pop,0.552,0.702,-5.707,0.157,0.117,2.06e-05,0.105,0.564,169.994
I Remember Everything (feat. Kacey Musgraves),Zach Bryan,Zach Bryan,https://open.spotify.com/track/4KULAymBBJcPRpk1yO4dOG,pop,0.429,0.453,-7.746,0.0459,0.554,2e-06,0.102,0.155,77.639
IDGAF (feat. Yeat),Drake,For All The Dogs,https://open.spotify.com/track/2YSzYUF3jWqb9YP9VXmpjE,pop,0.663,0.67,-8.399,0.271,0.0464,8.92e-05,0.205,0.138,136.952
vampire,Olivia Rodrigo,GUTS,https://open.spotify.com/track/1kuGVB7EU95pJObxwvfwKS,pop,0.511,0.532,-5.745,0.0578,0.177,0.0,0.291,0.35,138.005
bad idea right?,Olivia Rodrigo,GUTS,https://open.spotify.com/track/3IX0yuEVvDbnqUwMBB3ouC,pop,0.627,0.879,-3.446,0.0955,0.00193,6.87e-06,0.0647,0.748,129.979
First Person Shooter (feat. J. Cole),Drake,For All The Dogs,https://open.spotify.com/track/7aqfrAY2p9BUSiupwk3svU,pop,0.47,0.64,-7.779,0.32,0.0277,0.0,0.382,0.248,163.92
greedy,Tate McRae,greedy,https://open.spotify.com/track/3rUGC1vUpkDG9CZFHMur1t,pop,0.75,0.733,-3.18,0.0319,0.256,0.0,0.114,0.844,111.018
Something in the Orange,Zach Bryan,Something in the Orange,https://open.spotify.com/track/3WMj8moIAXJhHsyLaqIIHI,pop,0.369,0.192,-12.151,0.04,0.555,8.35e-06,0.0954,0.148,175.212
get him back!,Olivia Rodrigo,GUTS,https://open.spotify.com/track/2gyxAWHebV7xPYVxqoi86f,pop,0.546,0.846,-5.719,0.181,0.0135,0.0,0.607,0.74,162.043
"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",Sachin-Jigar,"Tere Vaaste (From ""Zara Hatke Zara Bachke"") - Single",https://open.spotify.com/track/75DRLUnnltzSyuTJ7onxmW,pop-film,0.762,0.717,-8.316,0.0372,0.315,1.87e-05,0.0914,0.958,109.996
Mahiye Jinna Sohna,Darshan Raval,Mahiye Jinna Sohna,https://open.spotify.com/track/2ncqKdTj6dz7tWoTMMrAtq,pop-film,0.567,0.54,-5.754,0.0406,0.736,3.17e-05,0.164,0.331,92.027
"Janam Janam Jo Saath - From ""Raja Bhaiya""",Udit Narayan,Celebrating 20 Years of Raja Bhaiya,https://open.spotify.com/track/7xeNhIMXWexbiQWVMqu0LV,pop-film,0.542,0.874,-10.455,0.0386,0.11,0.00125,0.166,0.928,153.959
"Kehta Hai Mera Jiya - From ""Raja Bhaiya""",Udit Narayan,Celebrating 20 Years of Raja Bhaiya,https://open.spotify.com/track/6n2kRbwrAfMWbXGtdSeILV,pop-film,0.625,0.859,-9.055,0.104,0.175,0.0,0.15,0.875,180.045
"Dholida (From ""Loveyatri - A Journey Of Love"")",Udit Narayan,Navratri Dandiya Hits,https://open.spotify.com/track/0Y11Zx3ZK8nhrRUX7kDKjQ,pop-film,0.546,0.946,-3.031,0.213,0.143,0.0,0.0909,0.914,124.525
"Madhosh Teri Ankhen - From ""Raja Bhaiya""",Udit Narayan,Celebrating 20 Years of Raja Bhaiya,https://open.spotify.com/track/1pAQ8FNEoXDbDULFWg0me6,pop-film,0.608,0.881,-9.903,0.0533,0.0591,0.000166,0.324,0.964,145.156
"Chal Jhoothi - From ""Jis Desh Mein Ganga Rehta Hai""",Udit Narayan,Celebrating 23 Years of Jis Desh Mein Ganga Rehta Hai,https://open.spotify.com/track/7167MSnCSRDTUfI7WVRPhf,pop-film,0.756,0.572,-11.102,0.133,0.105,2.56e-05,0.215,0.733,77.98
"Shadi Karvaho - From ""Jis Desh Mein Ganga Rehta Hai""",Udit Narayan,Celebrating 23 Years of Jis Desh Mein Ganga Rehta Hai,https://open.spotify.com/track/5wUnscxpUkal1idP9bf9o5,pop-film,0.742,0.86,-9.731,0.0801,0.0317,0.0,0.163,0.777,129.825
"Rammo Rammo (From ""Bhuj The Pride Of India"")",Udit Narayan,Navratri Dandiya Hits,https://open.spotify.com/track/1o8ekh2CPdwsehvHHvxMRy,pop-film,0.743,0.835,-3.978,0.119,0.392,0.000206,0.0309,0.859,100.001
"Tu Jo Hans Hans Ke - From ""Raja Bhaiya""",Udit Narayan,Celebrating 20 Years of Raja Bhaiya,https://open.spotify.com/track/0BCvoSzPI7f55TfI0sSEvn,pop-film,0.675,0.804,-9.456,0.0474,0.0237,1.24e-05,0.274,0.931,157.582
The Middle,Jimmy Eat World,Bleed American,https://open.spotify.com/track/6GG73Jik4jUlQCkKg9JuGO,power-pop,0.643,0.849,-5.428,0.0526,0.0371,0.0,0.058,0.903,162.152
Island In The Sun,Weezer,Weezer,https://open.spotify.com/track/2MLHyLy5z5l5YRp7momlgw,power-pop,0.654,0.81,-6.26,0.0288,0.00719,0.00251,0.165,0.661,114.623
Say It Ain't So,Weezer,Weezer,https://open.spotify.com/track/6VoIBz0VhCyz7OdEoRYDiA,power-pop,0.634,0.551,-7.136,0.0352,0.00737,1.82e-05,0.07,0.453,151.779
Stacy's Mom,Fountains Of Wayne,Welcome Interstate Managers,https://open.spotify.com/track/27L8sESb3KR79asDUBu8nW,power-pop,0.774,0.75,-4.927,0.0412,0.00207,1.78e-05,0.0808,0.927,118.015
Buddy Holly,Weezer,Weezer,https://open.spotify.com/track/3mwvKOyMmG77zZRunnxp9E,power-pop,0.556,0.92,-4.606,0.0367,0.00271,0.00021,0.117,0.771,121.138
